bin_label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Cold,9.48732875033457,9.17580986295317,9.673197343846564,10.233110556829827,10.17084362108454,10.709494943195967,11.031595896629023,11.28457766681451,11.297561084926091,11.51790474892806,11.720276747889793,12.059980250330206,12.583005340299483,13.097068506461223,13.190015685312426,13.17105326051714,13.172145144111362,13.519511546020546,13.813327147451247,14.350896433135386,14.91352063888565,15.391832516285934,15.822388719894251,15.990353994939447,15.984949866815606,16.088519407556,15.991435734661014,15.710676197393843
Cool,3.725225592386561,3.8490313689187268,4.037845411166316,4.259862928963095,4.674691881369965,5.031400062510161,5.142890120742045,5.5966771851308454,6.281423572455703,6.8750132825298635,7.325661068390422,7.883878203457348,8.671237063036541,9.104696775105724,9.262582938918026,9.309418145857219,9.259457526066594,8.982140145318407,8.739880308553275,8.66839457531615,8.540335782626386,8.603424204684693,8.6405899927075,8.613886674058309,8.57976019854048,8.481435664353743,8.618919485463627,8.599717054085799
Optimum,4.963656999392002,3.6201046878218395,3.885781542387015,4.04951885314993,4.348015606151021,4.501137859786046,4.522135842670975,4.272429640034486,4.277793485311944,4.370435113090286,4.151316561195467,4.082364975190151,4.040766177144184,4.094985196180918,4.128771165401966,4.0717337621529195,4.081254037452929,4.27635690062894,4.366054964525419,4.596047162919366,4.865515722780005,5.287425239466559,5.644996638008477,5.997723896182016,6.273646715618768,6.228413667289607,6.249933849342477,6.097557909359047
Warm_Stress,3.1590124246455202,4.115731987196049,3.991737066742151,3.9686447129244637,4.424776991116838,4.440022635721162,4.394272506101505,4.152659238906233,3.7433145209227425,3.654337591997264,3.663284880981097,3.9569495955473295,4.216258195543585,4.39991334452254,4.401832400650684,4.231943038171414,4.302005119681706,4.470645912889461,4.526376577763859,4.632073159317326,4.776199034582811,4.817545727008088,4.815770096270958,4.981473251528508,5.1234455841840205,5.3347934666738706,5.157580121886269,4.921205410737906
Extreme_Heat,3.3678003549575806,3.5208733081817627,3.6501728296279907,3.2453761100769043,3.1634825468063354,3.343187928199768,3.324558973312378,2.916757106781006,2.563575029373169,2.0630704164505005,1.461215078830719,1.205353319644928,1.0107526779174805,0.8418564796447754,1.0025689601898193,1.1966707706451416,1.5312578082084656,1.6418213844299316,1.838156819343567,2.025188684463501,2.1744039058685303,2.5280113220214844,2.9489996433258057,3.171137571334839,3.2672488689422607,3.3137494325637817,3.4079959392547607,3.448666572570801
