bin_label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cool,1.878824,0.241099805,0.7701916,0.9153198650000001,1.02807045,1.12312535,1.3270692,1.3574253500000002,1.41680055,1.7126888500000002,1.8351196,1.74384195,1.6783548,1.57458805,1.3926468,1.2928918,1.3319666,1.30358805,1.1491286,0.98135973,0.96027982,0.942401725,0.8319031649999999,0.6425202,0.41582009,0.35006561999999997,0.38832745,0.49200740499999995
Optimum,1.6143694499999999,2.2382490500000003,2.3396716,2.5422968,2.56139225,2.28511085,2.2664061,2.0062118499999997,2.0372527500000004,1.8989027,1.676429,1.26374585,1.2382607,0.98676622,0.84099453,0.7981196500000001,0.7811124300000001,0.62456803,0.41530602,0.333021705,0.291576225,0.049931036,0.13444447999999998,0.32975101500000004,0.791734905,0.88037985,0.881485815,0.95372375
Warm_Stress,0.349859375,0.23197027999999997,0.96755609,1.7262509499999998,1.9654724,1.5601881,0.97972945,0.644928815,0.407327295,0.20995618500000002,0.270806675,0.29117694,0.28178491,0.31739174000000003,0.26725398,0.22214305499999998,0.283550905,0.43707052,0.43175772,0.51783953,0.65202165,0.697361065,0.89140153,1.01461015,1.1716539,1.2184810000000001,1.0071463,0.7126047
Extreme_Heat,0.24401847,0.22733989,0.4726715,0.41420646,0.27212548999999997,0.375456615,0.28837484,0.317163125,0.4110354,0.45009886,0.39236926,0.42056182,0.45951419,0.54928467,0.7514478499999999,1.0195487,1.31318795,1.40859295,1.49480665,1.58307395,1.6536441,1.72807975,1.6335238,1.44807705,1.3221956499999998,1.3172062,1.2479531000000001,1.21959485
