bin_label,window,driver,rho_abs,p_adj,alpha_used
Cool,1.0,SII,0.0364696768422921,0.5340568578610001,0.15000000000046976
Cool,2.0,SII,0.020218758533398332,0.5516253367719768,0.15000000000046976
Cool,3.0,SII,0.006168699512879068,0.5145916253105428,0.15000000000046976
Cool,4.0,SII,0.0252704311472674,0.6429264648354462,0.15000000000046976
Cool,5.0,SII,0.027280816410590564,0.6690999855720944,0.15000000000046976
Cool,6.0,SII,0.0146470492084821,0.649834593968908,0.15000000000046976
Cool,7.0,SII,0.016921708360314366,0.7026765746712801,0.15000000000046976
Cool,8.0,SII,0.0170066989958286,0.712791428882053,0.15000000000046976
Cool,9.0,SII,0.011768328025937067,0.6898379875983797,0.15000000000046976
Cool,10.0,SII,0.018296411881844197,0.6980199410631189,0.15000000000046976
Cool,11.0,SII,0.02684441550324357,0.6899733647783367,0.15000000000046976
Cool,12.0,SII,0.019730399983624632,0.7076654638502012,0.15000000000046976
Cool,13.0,SII,0.0130236900101105,0.7368382508332982,0.15000000000046976
Cool,14.0,SII,0.010943068191409064,0.7541148323077813,0.15000000000046976
Cool,15.0,SII,0.0020588774544497332,0.7615577040269789,0.15000000000046976
Cool,16.0,SII,0.0030703271428743663,0.7923583751849695,0.15000000000046976
Cool,17.0,SII,0.0061515932902694,0.7825972559785219,0.15000000000046976
Cool,18.0,SII,0.005997289282580199,0.8269261781864156,0.15000000000046976
Cool,19.0,SII,0.0045127256501776,0.8828145937937958,0.15000000000046976
Cool,20.0,SII,0.0034549225432176996,0.8836826312712572,0.15000000000046976
Cool,21.0,SII,0.002071614765251667,0.8747353702981225,0.15000000000046976
Cool,22.0,SII,0.0073651581381758,0.842493715117255,0.15000000000046976
Cool,23.0,SII,0.0016967421397566333,0.8652905855738496,0.15000000000046976
Cool,24.0,SII,0.004280849980811266,0.8626473024193118,0.15000000000046976
Cool,25.0,SII,0.011747103456097334,0.8628154184948303,0.15000000000046976
Cool,26.0,SII,0.007376173433537266,0.8981685567548451,0.15000000000046976
Cool,27.0,SII,0.007170842790704533,0.8895068502428843,0.15000000000046976
Cool,28.0,SII,0.0061193946748972,0.8549938547284305,0.15000000000046976
Cool,30.0,SII,0.0028600444396337,0.7772401796727667,0.15000000000046976
Cool,40.0,SII,0.009981039911508567,0.6891270851994774,0.15000000000046976
Cool,50.0,SII,0.0153344450518489,0.7653632828313226,0.15000000000046976
Cool,60.0,SII,0.010758885803321967,0.689871154986155,0.15000000000046976
Cool,75.0,SII,0.05715261710186794,0.4915063043879829,0.15000000000046976
Cool,90.0,SII,0.06984301842749117,0.44368747514120793,0.15000000000046976
Cool,1.0,PAR,0.0525957271456718,0.2136974422260136,0.15000000000046976
Cool,2.0,PAR,0.0699715986847877,0.1013829742999197,0.15000000000046976
Cool,3.0,PAR,0.0905374735593795,0.0338127738728444,0.22980171811684094
Cool,4.0,PAR,0.0877123549580574,0.0419721210597765,0.18570359755226812
Cool,5.0,PAR,0.1009604111313819,0.0184048197069024,0.35388001197213415
Cool,6.0,PAR,0.1063794493675232,0.0130714353616425,0.42368548753493745
Cool,7.0,PAR,0.108418308198452,0.0114021654009841,0.45155724207515646
Cool,8.0,PAR,0.1183833330869674,0.005808919219473,0.5891368186761616
Cool,9.0,PAR,0.1242147162556648,0.0038070570639041,0.6753347039938826
Cool,10.0,PAR,0.1218477189540863,0.0044989677418971,0.6412683879433614
Cool,11.0,PAR,0.1188480406999588,0.0055562571747715,0.5982086748158261
Cool,12.0,PAR,0.119053915143013,0.0054109666942279,0.6036140597465981
Cool,13.0,PAR,0.1191037148237228,0.0054197169724077,0.6032844296562583
Cool,14.0,PAR,0.1194258406758308,0.0053432847547929,0.6061818474153323
Cool,15.0,PAR,0.1225901022553443,0.0041967615025004,0.6554535114961392
Cool,16.0,PAR,0.1268433481454849,0.0031771816427625,0.7122305907290781
Cool,17.0,PAR,0.1232681646943092,0.0041639600633267,0.6570542195618928
Cool,18.0,PAR,0.1190956309437751,0.0056756610794486,0.5938711524935132
Cool,19.0,PAR,0.1194083988666534,0.0053653784114884,0.6053400768685505
Cool,20.0,PAR,0.1246112883090972,0.0036798990931075,0.6822648251726435
Cool,21.0,PAR,0.1309651285409927,0.002188026521148,0.7883215790183653
Cool,22.0,PAR,0.1319261789321899,0.0020116449304419,0.8054672408109423
Cool,23.0,PAR,0.1315530687570572,0.0021302877655302,0.7937771451124765
Cool,24.0,PAR,0.133696436882019,0.0017860430172551,0.8297331138573526
Cool,25.0,PAR,0.1312538832426071,0.0021758747622688,0.7894577040141886
Cool,26.0,PAR,0.1301681697368621,0.0023474451350804,0.7739747379586032
Cool,27.0,PAR,0.1275946646928787,0.0029514170667441,0.7272672703373632
Cool,28.0,PAR,0.1265173554420471,0.0031716506298995,0.7125860351412381
Cool,30.0,PAR,0.1270910054445266,0.0030888486160163,0.7179826077455335
Cool,40.0,PAR,0.1312504261732101,0.0022591532437445,0.7817955963835157
Cool,50.0,PAR,0.1380073428153991,0.0013299846258414,0.8898795752482447
Cool,60.0,PAR,0.1390884071588516,0.0012381955768334,0.9044680930545188
Cool,75.0,PAR,0.1273542046546936,0.0024796415506147,0.7627982859131063
Cool,90.0,PAR,0.1092036068439483,0.009207615934198,0.495166856832188
Cool,1.0,VPD,0.0970261171460151,0.0243550528928164,0.2967340718662515
Cool,2.0,VPD,0.1068858057260513,0.0136092766854105,0.41545972144942034
Cool,3.0,VPD,0.113433688879013,0.0084006132422322,0.5138790383104104
Cool,4.0,VPD,0.119865708053112,0.0052763303538914,0.6087542377720933
Cool,5.0,VPD,0.1288156509399414,0.0027867416814966,0.7389794079229373
Cool,6.0,VPD,0.1346044689416885,0.0018427918447481,0.8233521562215563
Cool,7.0,VPD,0.1384264528751373,0.0014201428221993,0.876499183818027
Cool,8.0,VPD,0.1419413834810257,0.0011125481712863,0.9262965529495466
Cool,9.0,VPD,0.1375676840543747,0.0016400216961167,0.8471329298022526
Cool,10.0,VPD,0.1342333853244781,0.0021192498407609,0.7948369050462518
Cool,11.0,VPD,0.1356358826160431,0.0019329698046912,0.8136058691659629
Cool,12.0,VPD,0.1412751972675323,0.0013174988579891,0.8918037565178327
Cool,13.0,VPD,0.1485655307769775,0.0007751971686111,1.0
Cool,14.0,VPD,0.1485935300588607,0.0008217658013653,0.988099024694206
Cool,15.0,VPD,0.1376800537109375,0.0020157801432227,0.805048320602313
Cool,16.0,VPD,0.1281791776418686,0.0042282374905058,0.6539292049990073
Cool,17.0,VPD,0.1249579116702079,0.005498449530944,0.600342224540024
Cool,18.0,VPD,0.1218984723091125,0.0073537666947567,0.5410298544008717
Cool,19.0,VPD,0.1169567853212356,0.0105432826797962,0.4675333897387118
Cool,20.0,VPD,0.1138347163796424,0.0128404803369805,0.4273221262739105
Cool,21.0,VPD,0.111945629119873,0.0139792770096585,0.4099875464471738
Cool,22.0,VPD,0.1098660007119178,0.0149577854680609,0.39618572122754436
Cool,23.0,VPD,0.1075853481888771,0.0161854902515454,0.3800935166746401
Cool,24.0,VPD,0.1040651649236679,0.0189108115910043,0.34834727347411404
Cool,25.0,VPD,0.1012798249721527,0.0215790499090395,0.3214214531197355
Cool,26.0,VPD,0.1000537797808647,0.0224185369666403,0.31363573591316246
Cool,27.0,VPD,0.0991747379302978,0.0229662617118469,0.3087115572573743
Cool,28.0,VPD,0.0967637747526168,0.02568095260121,0.2859199690619172
Cool,30.0,VPD,0.0919760838150978,0.0327891100655153,0.23607313690929002
Cool,40.0,VPD,0.0643099918961525,0.1410185831059183,0.15000000000046976
Cool,50.0,VPD,0.06877401471138,0.1240143764643659,0.15000000000046976
Cool,60.0,VPD,0.0731563419103622,0.1017451357386411,0.15000000000046976
Cool,75.0,VPD,0.072851076722145,0.0977370507560511,0.15000000000046976
Cool,90.0,VPD,0.0506731383502483,0.240055703294201,0.15000000000046976
Optimum,1.0,SII,0.012197643208006967,0.6724266301071156,0.15000000000046976
Optimum,2.0,SII,0.027864769722024535,0.3953237845244187,0.15000000000046976
Optimum,3.0,SII,0.022999117150902765,0.4159787628940442,0.15000000000046976
Optimum,4.0,SII,0.036892622398833404,0.29378505114932807,0.15000000000046976
Optimum,5.0,SII,0.039439134299755034,0.2318689387814494,0.15000000000046976
Optimum,6.0,SII,0.0309048447137077,0.35534608233391646,0.15000000000046976
Optimum,7.0,SII,0.029356038197874967,0.3677466256635699,0.15000000000046976
Optimum,8.0,SII,0.0231719892472028,0.47368250986243715,0.15000000000046976
Optimum,9.0,SII,0.020258412541200668,0.5440301680698826,0.15000000000046976
Optimum,10.0,SII,0.0210519988710681,0.5283016511982456,0.15000000000046976
Optimum,11.0,SII,0.019206386835624735,0.5659424333565878,0.15000000000046976
Optimum,12.0,SII,0.012883423866393634,0.7000895477327749,0.15000000000046976
Optimum,13.0,SII,0.011234469634170302,0.734031557267479,0.15000000000046976
Optimum,14.0,SII,0.008735610016932066,0.7919218298030543,0.15000000000046976
Optimum,15.0,SII,0.0061018302415807996,0.8543199971952281,0.15000000000046976
Optimum,16.0,SII,0.0007561178645118667,0.8722313245800218,0.15000000000046976
Optimum,17.0,SII,0.0030738951172679663,0.8472631028379308,0.15000000000046976
Optimum,18.0,SII,0.003706463224564966,0.8641642820655507,0.15000000000046976
Optimum,19.0,SII,0.00027552891212206655,0.8961519225826771,0.15000000000046976
Optimum,20.0,SII,0.0013832366093992667,0.9422986164513224,0.15000000000046976
Optimum,21.0,SII,0.0015715994231868334,0.9573670427218554,0.15000000000046976
Optimum,22.0,SII,0.0017091893435766334,0.9526418945339891,0.15000000000046976
Optimum,23.0,SII,0.003963739999259467,0.9088195483202673,0.15000000000046976
Optimum,24.0,SII,0.0032699198927729997,0.9249322727815846,0.15000000000046976
Optimum,25.0,SII,0.005619032463679633,0.8710227646384521,0.15000000000046976
Optimum,26.0,SII,0.0071350329866011674,0.8371361564980505,0.15000000000046976
Optimum,27.0,SII,0.0056899016102154665,0.8703528837691424,0.15000000000046976
Optimum,28.0,SII,0.008370757102966267,0.8110534527315831,0.15000000000046976
Optimum,30.0,SII,0.005155007354915067,0.8829419348483957,0.15000000000046976
Optimum,40.0,SII,0.0090837841853499,0.7953528114871525,0.15000000000046976
Optimum,50.0,SII,0.023727540547649032,0.5251011377239201,0.15000000000046976
Optimum,60.0,SII,0.018899720783034934,0.6050923114396972,0.15000000000046976
Optimum,75.0,SII,0.014118602965027033,0.7002071879889856,0.15000000000046976
Optimum,90.0,SII,0.025396943092346098,0.4825960751227624,0.15000000000046976
Optimum,1.0,PAR,0.0559395551681518,0.0314717628873575,0.2444383159301688
Optimum,2.0,PAR,0.0493042282760143,0.0573162960558015,0.15000000000046976
Optimum,3.0,PAR,0.0377026572823524,0.1456073861087716,0.15000000000046976
Optimum,4.0,PAR,0.031778909265995,0.221713901133731,0.15000000000046976
Optimum,5.0,PAR,0.0223719291388988,0.3916001160150921,0.15000000000046976
Optimum,6.0,PAR,0.0164201278239488,0.5302266396072177,0.15000000000046976
Optimum,7.0,PAR,0.0122057339176535,0.6415226518018591,0.15000000000046976
Optimum,8.0,PAR,0.0101674459874629,0.6984297534404691,0.15000000000046976
Optimum,9.0,PAR,0.0105955796316266,0.6866610784442093,0.15000000000046976
Optimum,10.0,PAR,0.0099701974540948,0.70457799484777,0.15000000000046976
Optimum,11.0,PAR,0.0111479116603732,0.6723428892777958,0.15000000000046976
Optimum,12.0,PAR,0.0102248257026076,0.6985249719836353,0.15000000000046976
Optimum,13.0,PAR,0.0082491980865597,0.7551054541799158,0.15000000000046976
Optimum,14.0,PAR,0.0074757612310349,0.7777626325525866,0.15000000000046976
Optimum,15.0,PAR,0.0074638770893216,0.7781232073691147,0.15000000000046976
Optimum,16.0,PAR,0.006277035921812,0.8129005760409356,0.15000000000046976
Optimum,17.0,PAR,0.005722283385694,0.8292378846798556,0.15000000000046976
Optimum,18.0,PAR,0.0059194164350628,0.8236162597216987,0.15000000000046976
Optimum,19.0,PAR,0.0069228517822921,0.794450992919058,0.15000000000046976
Optimum,20.0,PAR,0.0071709565818309,0.7875171287609146,0.15000000000046976
Optimum,21.0,PAR,0.0082313390448689,0.757208696007676,0.15000000000046976
Optimum,22.0,PAR,0.0084775919094681,0.7504502157743764,0.15000000000046976
Optimum,23.0,PAR,0.0085152238607406,0.749562058629168,0.15000000000046976
Optimum,24.0,PAR,0.007739036809653,0.7717232361557185,0.15000000000046976
Optimum,25.0,PAR,0.0083206836134195,0.7552966799407894,0.15000000000046976
Optimum,26.0,PAR,0.0086484514176845,0.7458312668742348,0.15000000000046976
Optimum,27.0,PAR,0.0097243608906865,0.7154671539822344,0.15000000000046976
Optimum,28.0,PAR,0.0107886008918285,0.6857451855127916,0.15000000000046976
Optimum,30.0,PAR,0.0125349722802639,0.638075676708981,0.15000000000046976
Optimum,40.0,PAR,0.0131087256595492,0.6201263084189654,0.15000000000046976
Optimum,50.0,PAR,0.014534967020154,0.5743339401949812,0.15000000000046976
Optimum,60.0,PAR,0.0161377042531967,0.523980467289417,0.15000000000046976
Optimum,75.0,PAR,0.0134511953219771,0.5847331923533945,0.15000000000046976
Optimum,90.0,PAR,0.0086997728794813,0.719120432075977,0.15000000000046976
Optimum,1.0,VPD,0.0553720369935035,0.0231397302482947,0.3071764944125195
Optimum,2.0,VPD,0.0405593141913414,0.0974926380986738,0.15000000000046976
Optimum,3.0,VPD,0.0310449544340372,0.2047887861474433,0.15000000000046976
Optimum,4.0,VPD,0.0215691737830638,0.3785498614122429,0.15000000000046976
Optimum,5.0,VPD,0.0184178762137889,0.4512052702110258,0.15000000000046976
Optimum,6.0,VPD,0.0191780347377061,0.4317938574108817,0.15000000000046976
Optimum,7.0,VPD,0.0197680052369833,0.4170538560948396,0.15000000000046976
Optimum,8.0,VPD,0.0172652285546064,0.4776071431978081,0.15000000000046976
Optimum,9.0,VPD,0.0120968976989388,0.6187716338107516,0.15000000000046976
Optimum,10.0,VPD,0.0056189824827015,0.8171592309660762,0.15000000000046976
Optimum,11.0,VPD,0.0006699718069285,0.9780375911773178,0.15000000000046976
Optimum,12.0,VPD,0.0010169302113354,0.9667273302084548,0.15000000000046976
Optimum,13.0,VPD,0.0006780718103982,0.9778374179006072,0.15000000000046976
Optimum,14.0,VPD,0.0020011533051729,0.9347667006420486,0.15000000000046976
Optimum,15.0,VPD,0.0046575223095715,0.8491259473064601,0.15000000000046976
Optimum,16.0,VPD,0.0056825340725481,0.8168009426478262,0.15000000000046976
Optimum,17.0,VPD,0.0041282726451754,0.8665232621857868,0.15000000000046976
Optimum,18.0,VPD,0.0034208726137876,0.8893285384108283,0.15000000000046976
Optimum,19.0,VPD,0.002648466033861,0.9142823097369648,0.15000000000046976
Optimum,20.0,VPD,0.0029383753426373,0.9050277320071154,0.15000000000046976
Optimum,21.0,VPD,0.0021210885606706,0.9314870764488083,0.15000000000046976
Optimum,22.0,VPD,0.0002083373547066,0.9932715172474892,0.15000000000046976
Optimum,23.0,VPD,0.0021747949067503,0.9299768320340775,0.15000000000046976
Optimum,24.0,VPD,0.0035747927613556,0.8853334503412607,0.15000000000046976
Optimum,25.0,VPD,0.0046473094262182,0.8515276019919504,0.15000000000046976
Optimum,26.0,VPD,0.0047885007224977,0.8472221514347753,0.15000000000046976
Optimum,27.0,VPD,0.0054094223305583,0.8277983209235307,0.15000000000046976
Optimum,28.0,VPD,0.007834100164473,0.7528170724878165,0.15000000000046976
Optimum,30.0,VPD,0.0116223888471722,0.6406364431467475,0.15000000000046976
Optimum,40.0,VPD,0.0084204422309994,0.7351037461373542,0.15000000000046976
Optimum,50.0,VPD,0.009398185648024,0.7021171362477774,0.15000000000046976
Optimum,60.0,VPD,0.0095905680209398,0.691537429119685,0.15000000000046976
Optimum,75.0,VPD,0.009710231795907,0.6815981608343638,0.15000000000046976
Optimum,90.0,VPD,0.0072130346670746,0.7570356453742146,0.15000000000046976
Warm_Stress,1.0,SII,0.03090583362306153,0.6182154708308077,0.15000000000046976
Warm_Stress,2.0,SII,0.03858846441532173,0.5425151104435336,0.15000000000046976
Warm_Stress,3.0,SII,0.03356065259625517,0.5873296236017278,0.15000000000046976
Warm_Stress,4.0,SII,0.04881334366897736,0.48579728753190854,0.15000000000046976
Warm_Stress,5.0,SII,0.0621766460438569,0.36698484919900337,0.15000000000046976
Warm_Stress,6.0,SII,0.05835294226805363,0.4111797367078985,0.15000000000046976
Warm_Stress,7.0,SII,0.0354002751410007,0.625679237167972,0.15000000000046976
Warm_Stress,8.0,SII,0.034790005534887265,0.6296709178853218,0.15000000000046976
Warm_Stress,9.0,SII,0.030921263620257367,0.6663202430749335,0.15000000000046976
Warm_Stress,10.0,SII,0.0155110221045712,0.83310126568833,0.15000000000046976
Warm_Stress,11.0,SII,0.0074176538425186995,0.8759225312999502,0.15000000000046976
Warm_Stress,12.0,SII,0.003041507909074433,0.9116722531891993,0.15000000000046976
Warm_Stress,13.0,SII,0.006944028039773301,0.8523531674827517,0.15000000000046976
Warm_Stress,14.0,SII,0.014271687716245601,0.706694878891716,0.15000000000046976
Warm_Stress,15.0,SII,0.025387854412353233,0.7352129366767423,0.15000000000046976
Warm_Stress,16.0,SII,0.0307562346958245,0.6853477969989799,0.15000000000046976
Warm_Stress,17.0,SII,0.03396755363792183,0.6373925425202135,0.15000000000046976
Warm_Stress,18.0,SII,0.0413199014146812,0.6087557621907822,0.15000000000046976
Warm_Stress,19.0,SII,0.043090188022082,0.5984772587838396,0.15000000000046976
Warm_Stress,20.0,SII,0.03573394815127053,0.5119405376962415,0.15000000000046976
Warm_Stress,21.0,SII,0.04156866918007534,0.460929397830921,0.15000000000046976
Warm_Stress,22.0,SII,0.04399298628171283,0.4300637366685382,0.15000000000046976
Warm_Stress,23.0,SII,0.04367184887329737,0.3542241350908098,0.15000000000046976
