bin_label,window,driver,rho_abs,p_adj,alpha_used
Cool,1.0,SII,0.030849079911907468,0.5479386139504836,0.15000000000043995
Cool,2.0,SII,0.014857560396194467,0.5717298889077851,0.15000000000043995
Cool,3.0,SII,0.002786798713107899,0.49711334270004565,0.15000000000043995
Cool,4.0,SII,0.0343849708636601,0.533803055831048,0.15000000000043995
Cool,5.0,SII,0.039551393439372334,0.46671508385210964,0.15000000000043995
Cool,6.0,SII,0.030993597892423435,0.5729077697586257,0.15000000000043995
Cool,7.0,SII,0.030117600845793832,0.5832776873069386,0.15000000000043995
Cool,8.0,SII,0.027383155499895367,0.622399163860005,0.15000000000043995
Cool,9.0,SII,0.025253687034516196,0.6603361437380714,0.15000000000043995
Cool,10.0,SII,0.03495151177048677,0.5404916571784698,0.15000000000043995
Cool,11.0,SII,0.042796444147825165,0.44348555657555794,0.15000000000043995
Cool,12.0,SII,0.0335268303751945,0.553121610904335,0.15000000000043995
Cool,13.0,SII,0.0251480623458822,0.6554689368307041,0.15000000000043995
Cool,14.0,SII,0.018192364213367267,0.7466104073258967,0.15000000000043995
Cool,15.0,SII,0.005741827500363166,0.8741200533926506,0.15000000000043995
Cool,16.0,SII,0.0062082316629433,0.9129889413678707,0.15000000000043995
Cool,17.0,SII,0.006885321345180234,0.9035894281527538,0.15000000000043995
Cool,18.0,SII,0.0061393273839105665,0.9130602836767366,0.15000000000043995
Cool,19.0,SII,0.003825808254381033,0.9031638500598623,0.15000000000043995
Cool,20.0,SII,0.0006813195844491334,0.897693803811101,0.15000000000043995
Cool,21.0,SII,0.0073329873848706,0.861650025676323,0.15000000000043995
Cool,22.0,SII,0.012409691776459368,0.8269803889755994,0.15000000000043995
Cool,23.0,SII,0.007516856926182899,0.8203028613734017,0.15000000000043995
Cool,24.0,SII,0.012833847974737432,0.7865241115153744,0.15000000000043995
Cool,25.0,SII,0.020103493938222465,0.7277987014545916,0.15000000000043995
Cool,26.0,SII,0.016336707010244266,0.7773737108820481,0.15000000000043995
Cool,27.0,SII,0.0143523461495836,0.8018716624773603,0.15000000000043995
Cool,28.0,SII,0.011840490469088102,0.8342692259258042,0.15000000000043995
Cool,30.0,SII,0.008224895223975133,0.8832736925143824,0.15000000000043995
Cool,40.0,SII,0.0125270118005573,0.8275612536518547,0.15000000000043995
Cool,50.0,SII,0.01660794174919523,0.7614504202225071,0.15000000000043995
Cool,60.0,SII,0.0027836182465155665,0.897053702766731,0.15000000000043995
Cool,75.0,SII,0.03131378255784507,0.5653468217133893,0.15000000000043995
Cool,90.0,SII,0.040333461637298236,0.4771668000183141,0.15000000000043995
Cool,1.0,PAR,0.0353651195764541,0.3975726369794599,0.15000000000043995
