bin_label,window,driver,rho_abs,p_adj,alpha_used
Cold,1.0,SII,0.059289373457431765,0.00035066556438905454,0.2803039091900149
Cold,2.0,SII,0.06226126477122299,0.0005129181142791555,0.27031339703068014
Cold,3.0,SII,0.0653195107976595,0.00030759634178753576,0.283746613633012
Cold,4.0,SII,0.06867073352138194,0.00015912078493715776,0.3010626382114444
Cold,5.0,SII,0.07042030245065688,8.836106044784217e-05,0.31651622662039336
Cold,6.0,SII,0.07467117905616756,2.9928961126894176e-05,0.3449575952818795
Cold,7.0,SII,0.07776003082593276,1.3393187151322651e-05,0.36608178512047884
Cold,8.0,SII,0.0796814387043317,9.369168598727384e-06,0.3754690713817001
Cold,9.0,SII,0.08222351471583043,5.283614217699295e-06,0.39051760457603546
Cold,10.0,SII,0.08469289292891817,3.1393533904318835e-06,0.4041942414429057
Cold,11.0,SII,0.08702621608972544,1.967349245438991e-06,0.41647157369998683
Cold,12.0,SII,0.08837871998548504,1.389605433240367e-06,0.4256052226071944
Cold,13.0,SII,0.09062113116184867,8.318072726165582e-07,0.4390869487374961
Cold,14.0,SII,0.09231662750244134,6.018229040301767e-07,0.4475893081172847
Cold,15.0,SII,0.09283511588970816,5.721985795551868e-07,0.44891540472065883
Cold,16.0,SII,0.09190286447604494,8.889742251957008e-07,0.4373407659039009
Cold,17.0,SII,0.09284198284149166,8.356201922262348e-07,0.4389667992267069
Cold,18.0,SII,0.09433489789565397,7.78576594454942e-07,0.4408243550140929
Cold,19.0,SII,0.09474591910839081,1.395546064412538e-06,0.4254931511609126
Cold,20.0,SII,0.09685025364160534,1.5673823385113177e-06,0.4224425048073153
Cold,21.0,SII,0.09782182673613227,2.5334604389914968e-06,0.40982760218273045
Cold,22.0,SII,0.09975045671065642,1.3482705787382088e-06,0.4263985385607379
Cold,23.0,SII,0.10007371008396147,1.224545556954837e-06,0.4289272219553493
Cold,24.0,SII,0.09962493181228634,1.3948246075183117e-06,0.42550673614238865
Cold,25.0,SII,0.09872839848200476,1.8116668466886903e-06,0.4186373679392225
Cold,26.0,SII,0.09736961374680198,2.867416959132877e-06,0.40657455340877735
Cold,27.0,SII,0.09452537943919496,5.904917256864077e-06,0.3875968979292613
Cold,28.0,SII,0.09186080098152154,1.193025697069731e-05,0.3691205367901262
Cold,30.0,SII,0.08724582443634664,5.694004684557739e-05,0.3280606622206981
Cold,40.0,SII,0.07110971709092453,0.00214107375507539,0.23277320128325918
Cold,50.0,SII,0.038192927837371764,0.09792954453993075,0.15000000000006047
Cold,60.0,SII,0.0032569201430306,0.7040563689615267,0.15000000000006047
Cold,75.0,SII,0.059977602213621105,0.009036257303232974,0.19494425598590204
Cold,90.0,SII,0.10521581148107839,0.0005837982430830154,0.2669128678731873
Cold,1.0,PAR,0.2160883247852325,1e-16,1.0
Cold,2.0,PAR,0.2130595743656158,1e-16,1.0
Cold,3.0,PAR,0.210060715675354,1e-16,1.0
Cold,4.0,PAR,0.2039261162281036,1e-16,1.0
Cold,5.0,PAR,0.1984843611717224,1e-16,1.0
Cold,6.0,PAR,0.1930063813924789,1e-16,1.0
Cold,7.0,PAR,0.1855569183826446,1e-16,1.0
Cold,8.0,PAR,0.1791417151689529,1e-16,1.0
Cold,9.0,PAR,0.1722404211759567,1e-16,1.0
Cold,10.0,PAR,0.1652811169624328,1e-16,1.0
Cold,11.0,PAR,0.1573171019554138,1e-16,1.0
Cold,12.0,PAR,0.1501293778419494,1e-16,1.0
Cold,13.0,PAR,0.1439431756734848,1e-16,1.0
Cold,14.0,PAR,0.1374315470457077,1e-16,1.0
Cold,15.0,PAR,0.1309743374586105,1e-16,1.0
Cold,16.0,PAR,0.124905489385128,1e-16,1.0
Cold,17.0,PAR,0.1189763769507408,1e-16,1.0
Cold,18.0,PAR,0.1126778721809387,1e-16,1.0
Cold,19.0,PAR,0.1068835631012916,1e-16,1.0
Cold,20.0,PAR,0.1010586395859718,1e-16,1.0
Cold,21.0,PAR,0.0955724045634269,1e-16,1.0
Cold,22.0,PAR,0.0903243720531463,6.661338147750939e-15,0.9288561658455462
Cold,23.0,PAR,0.0850385278463363,2.9820590441431705e-13,0.8289870012788932
Cold,24.0,PAR,0.0796242505311966,1.0589307208874743e-11,0.7352035166948536
Cold,25.0,PAR,0.0746638476848602,2.1916757297901768e-10,0.6556018759345076
Cold,26.0,PAR,0.0698872059583664,3.275351323495101e-09,0.5845554133710945
Cold,27.0,PAR,0.0652251839637756,3.773848988863904e-08,0.5203417958105336
Cold,28.0,PAR,0.0610717497766017,2.8611890079410784e-07,0.4671234392565815
Cold,30.0,PAR,0.0528239533305168,1.0326549748640446e-05,0.37291304107332446
Cold,40.0,PAR,0.0157626327127218,0.1977755704571844,0.15000000000006047
Cold,50.0,PAR,0.00854267552495,0.4885073378642715,0.15000000000006047
Cold,60.0,PAR,0.023515086621046,0.0561731590362286,0.15000000000006047
Cold,75.0,PAR,0.0252340584993362,0.0371281792844058,0.15781954956599314
Cold,90.0,PAR,0.0029271959792822,0.8021801909256203,0.15000000000006047
Cold,1.0,VPD,0.1472921520471573,1e-16,1.0
Cold,2.0,VPD,0.1410903036594391,1e-16,1.0
Cold,3.0,VPD,0.134180411696434,1e-16,1.0
Cold,4.0,VPD,0.1274076849222183,1e-16,1.0
Cold,5.0,VPD,0.1207134872674942,1e-16,1.0
Cold,6.0,VPD,0.1138626337051391,1e-16,1.0
Cold,7.0,VPD,0.1041486486792564,1e-16,1.0
Cold,8.0,VPD,0.0961710140109062,1e-16,1.0
Cold,9.0,VPD,0.0872347876429557,1e-16,1.0
Cold,10.0,VPD,0.0778202340006828,1e-16,1.0
Cold,11.0,VPD,0.0687567368149757,2.220446049250313e-15,0.957718071888956
Cold,12.0,VPD,0.0593809559941291,1.6205703445848485e-11,0.724024618290258
Cold,13.0,VPD,0.0504686906933784,1.9423419095332413e-08,0.5377911795144951
Cold,14.0,VPD,0.0404793173074722,9.78842828369686e-06,0.3743190074763994
Cold,15.0,VPD,0.0316625796258449,0.0007086293414473,0.2618221020395387
Cold,16.0,VPD,0.022638289257884,0.0178350698495164,0.17708187148605797
Cold,17.0,VPD,0.0132059939205646,0.1761394633603128,0.15000000000006047
Cold,18.0,VPD,0.0038774635177105,0.6972327161440779,0.15000000000006047
Cold,19.0,VPD,0.0051530846394598,0.6121779414342932,0.15000000000006047
Cold,20.0,VPD,0.0138970473781228,0.1799744831800169,0.15000000000006047
Cold,21.0,VPD,0.0220995843410491,0.0362228718281356,0.15846806805256278
Cold,22.0,VPD,0.0300684832036495,0.0050712376164325,0.2101201046543213
Cold,23.0,VPD,0.0376514382660388,0.0005475010638402,0.26859924613905467
Cold,24.0,VPD,0.0449283197522163,4.75196880209694e-05,0.332811941764376
Cold,25.0,VPD,0.0515698380768299,4.055988660045529e-06,0.39746413799589586
Cold,26.0,VPD,0.0580439679324626,3.02184899103608e-07,0.46568819898096453
Cold,27.0,VPD,0.0642307922244072,2.1394000349062026e-08,0.5352525629604136
Cold,28.0,VPD,0.0703121274709701,1.3390308861715994e-09,0.6080544851147361
