scenario,omni_var,bin_id,bin_label,temp_mean,rho,n_eff,neff_factor,n,p_adj,window,ci_lower,ci_upper,p_fdr,panel
Control_North,sii_mean_ma12,4,Extreme_Heat,31.04622840881348,0.0753408521413803,529.7554931640625,0.7825044393539429,677,0.0831946620262669,12,-0.009914538590546296,0.15950881274455606,0.8391827495257924,B
Control_North,sii_mean_ma12,2,Optimum,19.04345321655273,0.0192192643880844,11431.955078125,0.3589761555194855,31846,0.0398891475756477,12,0.0008878176133679429,0.037537798533994186,0.05896656598139225,B
Control_North,sii_mean_ma12,3,Warm_Stress,27.02688217163086,0.0335167497396469,1726.102294921875,0.4235833883285522,4075,0.1639580841664225,12,-0.013687070248493725,0.08057150985362803,0.24237282007210278,B
Control_North,sii_mean_ma12,1,Cool,10.97588348388672,0.0379390120506286,11620.013671875,0.2603866159915924,44626,4.300494757791817e-05,12,0.019769842032038448,0.056083131790320956,6.646219171132809e-05,B
Control_North,sii_mean_ma12,0,Cold,1.1378381252288818,0.0361102037131786,7265.96826171875,0.2099748104810714,34604,0.0020802347855697,12,0.013126684420991477,0.05905558671535703,0.0035363991354684897,B
Control_North,sii_mean_ma13,0,Cold,1.1378381252288818,0.0372947975993156,7250.5166015625,0.2095282822847366,34604,0.001492138693546,13,0.01428815468307233,0.06026197265689748,0.0026701429252928423,B
Control_North,sii_mean_ma13,1,Cool,10.97588348388672,0.0412602126598358,11604.759765625,0.2600448131561279,44626,8.74078722268301e-06,13,0.023082786607897234,0.05941036689067631,1.415175074148678e-05,B
Control_North,sii_mean_ma13,3,Warm_Stress,27.02688217163086,0.0385213494300842,1706.5343017578125,0.41878142952919,4075,0.1116658861627404,13,-0.00894698567984446,0.08581646507013968,0.17257455134241698,B
Control_North,sii_mean_ma13,2,Optimum,19.04345321655273,0.0209037046879529,11421.4140625,0.3586451709270477,31846,0.0254830910324623,13,0.0025644705586455397,0.03922888247052451,0.04560132079493254,B
Control_North,sii_mean_ma13,4,Extreme_Heat,31.04622840881348,0.072451613843441,529.929443359375,0.7827613353729248,677,0.0956930772760651,13,-0.012805170530320119,0.15666256769328774,0.8391827495257924,B
Control_North,sii_mean_ma14,2,Optimum,19.04345321655273,0.0211819075047969,11404.7705078125,0.3581225574016571,31846,0.0236919780793813,14,0.0028294121506961287,0.03952013881941511,0.04475151414994245,B
Control_North,sii_mean_ma14,4,Extreme_Heat,31.04622840881348,0.0737534910440445,527.5513916015625,0.7792487144470215,677,0.090590076588324,14,-0.011689792646258667,0.1581275517491436,0.8391827495257924,B
Control_North,sii_mean_ma14,3,Warm_Stress,27.02688217163086,0.0428422130644321,1695.4158935546875,0.4160529673099518,4075,0.0778069069477596,14,-0.004774885633586235,0.09026546701698028,0.1322717418111913,B
Control_North,sii_mean_ma14,1,Cool,10.97588348388672,0.0441656820476055,11597.677734375,0.2598861157894134,44626,1.954020548700086e-06,14,0.02598626120644879,0.06231590006872143,3.3218349327901464e-06,B
Control_North,sii_mean_ma14,0,Cold,1.1378381252288818,0.0387599505484104,7251.18798828125,0.209547683596611,34604,0.00096261015326,14,0.015756164390647327,0.0617227266966913,0.0018182636228244444,B
Control_North,sii_mean_ma15,0,Cold,1.1378381252288818,0.0403592698276042,7243.73828125,0.2093323916196823,34604,0.0005908273087411,15,0.01734571480826949,0.06333008417105239,0.0012555080310748376,B
Control_North,sii_mean_ma15,4,Extreme_Heat,31.04622840881348,0.0499012656509876,532.59228515625,0.7866946458816528,677,0.2502962992568005,15,-0.03521241302548521,0.13429625633534803,0.8391827495257924,B
Control_North,sii_mean_ma15,3,Warm_Stress,27.02688217163086,0.0422071777284145,1682.2562255859375,0.4128236174583435,4075,0.0835186337609485,15,-0.005597366119528315,0.08981924544019726,0.13522064513677376,B
Control_North,sii_mean_ma15,1,Cool,10.97588348388672,0.0457101687788963,11604.140625,0.2600309252738952,44626,8.390479189213096e-07,15,0.027537832047704932,0.06385230249272003,1.584868291295807e-06,B
Control_North,sii_mean_ma15,2,Optimum,19.04345321655273,0.0202971007674932,11419.6767578125,0.3585906028747558,31846,0.0300832315329508,15,0.0019562166660563366,0.03862433400520986,0.04649226691456033,B
Control_North,sii_mean_ma16,4,Extreme_Heat,31.04622840881348,0.0372299328446388,534.4829711914062,0.7894874215126038,677,0.3903419877978697,16,-0.047734645962297206,0.12165962991703476,0.8391827495257924,B
Control_North,sii_mean_ma16,2,Optimum,19.04345321655273,0.0203765593469142,11386.8388671875,0.357559472322464,31846,0.029678710973569,16,0.0020092698354300226,0.038730105076410816,0.04649226691456033,B
Control_North,sii_mean_ma16,3,Warm_Stress,27.02688217163086,0.0434583760797977,1674.255859375,0.4108603298664093,4075,0.0754486428857315,16,-0.004458241407362565,0.09117588570469737,0.1322717418111913,B
Control_North,sii_mean_ma16,1,Cool,10.97588348388672,0.047282513231039,11576.8603515625,0.2594196200370788,44626,3.586342613992599e-07,16,0.02909090367104573,0.06544281181031582,7.620978054734273e-07,B
Control_North,sii_mean_ma16,0,Cold,1.1378381252288818,0.0438379049301147,7238.2529296875,0.2091738730669021,34604,0.000190882406694,16,0.02082053040651402,0.06680883332385915,0.0004326667885064,B
Control_North,sii_mean_ma17,3,Warm_Stress,27.02688217163086,0.0463695265352726,1667.2908935546875,0.4091511368751526,4075,0.0583604362503593,17,-0.00164144934514573,0.09416722494992805,0.110236379584012,B
Control_North,sii_mean_ma17,2,Optimum,19.04345321655273,0.0205527320504188,11387.224609375,0.3575715720653534,31846,0.0282935327535587,17,0.0021858268027656782,0.03890577525896451,0.04649226691456033,B
Control_North,sii_mean_ma17,0,Cold,1.1378381252288818,0.0468009375035762,7222.986328125,0.2087326943874359,34604,6.920075167582418e-05,17,0.023763849105211093,0.06978834900063711,0.00016805896835557298,B
Control_North,sii_mean_ma17,1,Cool,10.97588348388672,0.0486186072230339,11577.8837890625,0.2594425678253174,44626,1.6595196572488646e-07,17,0.03042969543445319,0.06677533023424323,3.761577889764093e-07,B
Control_North,sii_mean_ma17,4,Extreme_Heat,31.04622840881348,0.0357721261680126,539.280029296875,0.7965731620788574,677,0.4070746775857576,17,-0.04881078388223181,0.11984562023405967,0.8391827495257924,B
