scenario,omni_var,bin_id,bin_label,temp_mean,rho,n_eff,neff_factor,n,p_adj,window,ci_lower,ci_upper,p_fdr,panel
SAA_High_LAI,sii_mean_ma3,3,Warm_Stress,26.98417282104492,-0.0083124954253435,3263.566162109375,0.2555650770664215,12770,0.6350012092832231,3,-0.04261179005916084,0.026006370051606897,0.8009371675301368,C
SAA_High_LAI,sii_mean_ma3,4,Extreme_Heat,30.856565475463867,-0.0669861286878585,324.2989501953125,0.3583413958549499,905,0.2289762662436396,3,-0.17462404891276453,0.042233897528934965,0.5560852180202676,C
SAA_High_LAI,sii_mean_ma3,2,Optimum,20.35358238220215,0.0272628925740718,4075.797607421875,0.2143126279115677,19018,0.081805221493886,3,-0.0034424464559126705,0.0579168715353589,0.08691804783725388,C
SAA_High_LAI,sii_mean_ma4,2,Optimum,20.35358238220215,0.0271881856024265,3965.367431640625,0.2085060179233551,19018,0.0869246227273858,4,-0.003942230373886316,0.05826595548650585,0.0888156623752591,C
SAA_High_LAI,sii_mean_ma4,4,Extreme_Heat,30.856565475463867,-0.0779235884547233,303.8302307128906,0.3357240259647369,905,0.1755046180545321,4,-0.1887939816215254,0.03490831942993354,0.49726308448784096,C
SAA_High_LAI,sii_mean_ma4,3,Warm_Stress,26.98417282104492,-0.0150751313194632,3177.40771484375,0.2488181442022323,12770,0.3956162358638928,4,-0.04982260727488926,0.019708794143353928,0.7971774012735854,C
SAA_High_LAI,sii_mean_ma4,1,Cool,11.59565544128418,0.009787050075829,2787.377197265625,0.3538627922534942,7877,0.6055094630719795,4,-0.0273501027334072,0.04689722393767513,0.6433538045139782,C
SAA_High_LAI,sii_mean_ma4,0,Cold,3.857533693313599,0.0379758775234222,1884.822021484375,0.8166473507881165,2308,0.0993104224222509,4,-0.007187867141590106,0.08298500593782056,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma5,0,Cold,3.857533693313599,0.0319290496408939,1889.018310546875,0.8184654712677002,2308,0.1653923038725744,5,-0.013191176566671648,0.0769195129030909,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma5,1,Cool,11.59565544128418,0.0068385847844183,2717.654296875,0.3450113236904144,7877,0.7215835001288249,5,-0.03076986110823276,0.04442769479571587,0.7215835001288249,C
SAA_High_LAI,sii_mean_ma5,3,Warm_Stress,26.98417282104492,-0.0095919435843825,3119.86572265625,0.24431212246418,12770,0.5922606734952036,5,-0.04466975821189082,0.025509493986158118,0.8009371675301368,C
SAA_High_LAI,sii_mean_ma5,2,Optimum,20.35358238220215,0.0325121507048606,3884.85302734375,0.2042724341154098,19018,0.0427320021854142,5,0.0010652205873682675,0.06389484113290334,0.04842960247680276,C
SAA_High_LAI,sii_mean_ma5,4,Extreme_Heat,30.856565475463867,-0.0889436900615692,293.4434509277344,0.3242469131946563,905,0.1284773892552004,5,-0.20139549557143185,0.02582217028025972,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma6,2,Optimum,20.35358238220215,0.0359841436147689,3827.462158203125,0.2012547105550766,19018,0.0260003649057662,6,0.004306110535775873,0.0675900277408002,0.030483186441243128,C
SAA_High_LAI,sii_mean_ma6,4,Extreme_Heat,30.856565475463867,-0.1032082438468933,285.08551025390625,0.3150116205215454,905,0.0819276585387316,6,-0.216780792055114,0.013120796730369411,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma6,3,Warm_Stress,26.98417282104492,-0.0061384500004351,3070.71484375,0.2404631823301315,12770,0.7338407370304894,6,-0.041502068100109986,0.029240528659851002,0.8207155560441568,C
SAA_High_LAI,sii_mean_ma6,1,Cool,11.59565544128418,0.0093803172931075,2657.4052734375,0.3373626172542572,7877,0.6288552403859997,6,-0.028654359648907408,0.04738787138064127,0.647911459791636,C
SAA_High_LAI,sii_mean_ma6,0,Cold,3.857533693313599,0.025905692949891,1892.7791748046875,0.8200949430465698,2308,0.2599540634924113,6,-0.019173076902463383,0.07087935207416522,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma7,0,Cold,3.857533693313599,0.0213594697415828,1889.8475341796875,0.8188247680664062,2308,0.3533876368433937,7,-0.023754741388743273,0.06638686306353908,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma7,1,Cool,11.59565544128418,0.0105671761557459,2591.553466796875,0.3290025889873504,7877,0.5907828548224909,7,-0.0279488062774789,0.049051828185679824,0.6433538045139782,C
SAA_High_LAI,sii_mean_ma7,3,Warm_Stress,26.98417282104492,-0.0058018406853079,3030.672119140625,0.2373275011777877,12770,0.7495208750012159,7,-0.041398865184043704,0.02980989396813578,0.8207155560441568,C
SAA_High_LAI,sii_mean_ma7,4,Extreme_Heat,30.856565475463867,-0.0997932255268096,278.9132080078125,0.3081913888454437,905,0.0962552219666423,7,-0.2147285011748708,0.01786829933219423,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma7,2,Optimum,20.35358238220215,0.0387489795684814,3781.87060546875,0.1988574266433715,19018,0.0171698659184489,7,0.00688411601704653,0.07053523014930065,0.02084912290097366,C
SAA_High_LAI,sii_mean_ma8,4,Extreme_Heat,30.856565475463867,-0.1026862114667892,274.0271301269531,0.3027924001216888,905,0.0897797623824054,8,-0.2185234594822201,0.016004759145391297,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma8,2,Optimum,20.35358238220215,0.043006706982851,3752.448486328125,0.1973103582859039,19018,0.0084183617832747,8,0.011023784752281275,0.07490172469881577,0.012984945982963146,C
SAA_High_LAI,sii_mean_ma8,3,Warm_Stress,26.98417282104492,-0.0054141660220921,2991.394287109375,0.2342517077922821,12770,0.7672309551966965,8,-0.041244766863924434,0.03043034238206576,0.8207155560441568,C
SAA_High_LAI,sii_mean_ma8,1,Cool,11.59565544128418,0.0136388139799237,2523.110107421875,0.3203135728836059,7877,0.4934841726415699,8,-0.025398158573029298,0.052634255057265836,0.5785676506832198,C
SAA_High_LAI,sii_mean_ma8,0,Cold,3.857533693313599,0.0185499545186758,1890.1978759765625,0.8189765214920044,2308,0.4202306222961285,8,-0.026559411206939252,0.06358392754449801,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma9,0,Cold,3.857533693313599,0.0213805586099624,1888.564453125,0.8182688355445862,2308,0.3530761529362478,9,-0.023748995709192564,0.06642315042552585,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma9,1,Cool,11.59565544128418,0.0172108169645071,2464.017578125,0.3128116726875305,7877,0.3931297693854221,9,-0.02229303266306753,0.05666100684006828,0.47737186282515537,C
SAA_High_LAI,sii_mean_ma9,3,Warm_Stress,26.98417282104492,-0.0060482812114059,2956.228515625,0.2314979285001754,12770,0.7423701337591266,9,-0.042090267387992375,0.0300094261286549,0.8207155560441568,C
SAA_High_LAI,sii_mean_ma9,2,Optimum,20.35358238220215,0.0441698655486106,3725.09033203125,0.1958718299865722,19018,0.0070124301442326,9,0.01207159657421226,0.07617719863743137,0.011504543631761085,C
SAA_High_LAI,sii_mean_ma9,4,Extreme_Heat,30.856565475463867,-0.1091012731194496,270.8659973144531,0.2992994487285614,905,0.0730304547907947,9,-0.22535762192025113,0.01021837124136807,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma10,2,Optimum,20.35358238220215,0.0452009364962577,3699.982666015625,0.1945516169071197,19018,0.0059606968613143,10,0.012995678241005686,0.07731251320093009,0.011504543631761085,C
SAA_High_LAI,sii_mean_ma10,1,Cool,11.59565544128418,0.0209801476448774,2416.537353515625,0.3067839741706848,7877,0.302574581218979,10,-0.018910491424407438,0.06080409911480073,0.41150143045781146,C
SAA_High_LAI,sii_mean_ma10,3,Warm_Stress,26.98417282104492,-0.0087549593299627,2924.278564453125,0.2289959788322448,12770,0.6360383389209909,10,-0.04498828375634522,0.02750136941783854,0.8009371675301368,C
SAA_High_LAI,sii_mean_ma10,4,Extreme_Heat,30.856565475463867,-0.1016243323683738,266.8898620605469,0.2949059307575226,905,0.0975777311715366,10,-0.21902446738424863,0.018676301600153194,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma10,0,Cold,3.857533693313599,0.0227622333914041,1883.041259765625,0.815875768661499,2308,0.3235363182506507,10,-0.022433602867113708,0.06786522140833927,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma11,0,Cold,3.857533693313599,0.0266375504434108,1873.5181884765625,0.8117496371269226,2308,0.2491489880004682,11,-0.018672431855226008,0.07183834534503705,0.5380273082457768,C
SAA_High_LAI,sii_mean_ma11,1,Cool,11.59565544128418,0.0227104760706424,2376.05517578125,0.3016446828842163,7877,0.2684765448025068,11,-0.017518654174955392,0.06286619410169755,0.40831325416913805,C
SAA_High_LAI,sii_mean_ma11,3,Warm_Stress,26.98417282104492,-0.0105480328202247,2900.8017578125,0.2271575331687927,12770,0.5701175338216942,11,-0.04692402694394241,0.025855900439470333,0.8009371675301368,C
SAA_High_LAI,sii_mean_ma11,4,Extreme_Heat,30.856565475463867,-0.1012667417526245,266.0257263183594,0.2939510643482208,905,0.0993214576564631,11,-0.21886902054227167,0.019235444631812412,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma11,2,Optimum,20.35358238220215,0.04475924000144,3674.629638671875,0.1932185143232345,19018,0.0066539433611547,11,0.012442072929602945,0.07698299713347172,0.011504543631761085,C
SAA_High_LAI,sii_mean_ma12,4,Extreme_Heat,30.856565475463867,-0.0975913256406784,263.5085754394531,0.2911697030067444,905,0.1140065434237047,12,-0.21588725447844595,0.023528057309263144,0.4368231234676814,C
SAA_High_LAI,sii_mean_ma12,2,Optimum,20.35358238220215,0.0464976802468299,3649.426513671875,0.1918932795524597,19018,0.0049617805785722,12,0.014072261087136937,0.07882540672732946,0.011504543631761085,C
