bin_label,window,driver,rho_abs,p_adj,alpha_used
Cold,1.0,SII,0.031332296629746736,0.33727305450316786,0.15000000000005925
Cold,2.0,SII,0.04787828897436457,0.30827035697611677,0.15000000000005925
Cold,3.0,SII,0.044866218542059196,0.2896655409753437,0.15000000000005925
Cold,4.0,SII,0.03880250174552197,0.3632683467112641,0.15000000000005925
Cold,5.0,SII,0.045224900667866,0.268185291294953,0.15000000000005925
Cold,6.0,SII,0.047835715115070294,0.2441979692801327,0.15000000000005925
Cold,7.0,SII,0.054868802428245496,0.19532293683497248,0.15000000000005925
Cold,8.0,SII,0.054202743495504004,0.22035841090855537,0.15000000000005925
Cold,9.0,SII,0.06960746273398397,0.0911891992342208,0.15000000000005925
Cold,10.0,SII,0.08315914869308466,0.039188072884859135,0.1562667476764321
Cold,11.0,SII,0.08873871465524034,0.0272644138182362,0.16559779126190294
Cold,12.0,SII,0.0896358415484428,0.024517577692885536,0.16832907379912812
Cold,13.0,SII,0.08794068048397696,0.027197227944696898,0.1656612501174302
Cold,14.0,SII,0.0877475614349047,0.027928178222668232,0.16497912150935756
Cold,15.0,SII,0.09048270930846526,0.023380564768751066,0.16955040401221322
Cold,16.0,SII,0.08244769771893817,0.04025315546955193,0.15557703511979537
Cold,17.0,SII,0.07746712366739904,0.05625438753737753,0.15000000000005925
Cold,18.0,SII,0.07692648718754443,0.0594711688476803,0.15000000000005925
Cold,19.0,SII,0.0797209416826566,0.050070710003924164,0.15000000000005925
Cold,20.0,SII,0.07789523899555201,0.0555283673984552,0.15000000000005925
Cold,21.0,SII,0.07602370282014206,0.0641728889451892,0.15000000000005925
Cold,22.0,SII,0.07843527942895884,0.052349410539202106,0.15000000000005925
Cold,23.0,SII,0.07011661802728963,0.08461588957318404,0.15000000000005925
Cold,24.0,SII,0.0671199423571427,0.10360692966532282,0.15000000000005925
Cold,25.0,SII,0.0670458599925041,0.10049140389492443,0.15000000000005925
Cold,26.0,SII,0.06451760604977604,0.11580110498336343,0.15000000000005925
Cold,27.0,SII,0.05984792361656823,0.14170579981599382,0.15000000000005925
Cold,28.0,SII,0.05902436251441633,0.14723906943746964,0.15000000000005925
Cold,30.0,SII,0.0628705409665902,0.12217446968703916,0.15000000000005925
Cold,40.0,SII,0.04973618810375527,0.21782046023052926,0.15000000000005925
Cold,50.0,SII,0.05785346652070677,0.14716493584545623,0.15000000000005925
Cold,60.0,SII,0.0452597389618555,0.2562430359222737,0.15000000000005925
Cold,75.0,SII,0.052458594242731665,0.18930571444145794,0.15000000000005925
Cold,90.0,SII,0.0475718441108862,0.23363976371971798,0.15000000000005925
Cold,1.0,PAR,0.0820503383874893,0.0285566286920222,0.16440677096056117
Cold,2.0,PAR,0.0728525668382644,0.0526921036597318,0.15000000000005925
Cold,3.0,PAR,0.0729665979743003,0.0509849141920728,0.15000000000005925
Cold,4.0,PAR,0.0607351809740066,0.1073517140183213,0.15000000000005925
Cold,5.0,PAR,0.0655154660344123,0.0851001203950658,0.15000000000005925
Cold,6.0,PAR,0.0649348795413971,0.085462260591981,0.15000000000005925
Cold,7.0,PAR,0.0551033578813076,0.1446818565483665,0.15000000000005925
Cold,8.0,PAR,0.0504322536289691,0.1818539054254087,0.15000000000005925
Cold,9.0,PAR,0.0462634861469268,0.2206875248231148,0.15000000000005925
Cold,10.0,PAR,0.0398276522755622,0.294539543359489,0.15000000000005925
Cold,11.0,PAR,0.0337782986462116,0.3753074344128464,0.15000000000005925
Cold,12.0,PAR,0.0302516855299472,0.4286335258865126,0.15000000000005925
Cold,13.0,PAR,0.0250509623438119,0.5125471002152868,0.15000000000005925
Cold,14.0,PAR,0.0204954482614994,0.5927291272590449,0.15000000000005925
Cold,15.0,PAR,0.0157340206205844,0.6817106959724004,0.15000000000005925
Cold,16.0,PAR,0.0151020865887403,0.6935057761017649,0.15000000000005925
Cold,17.0,PAR,0.0136470794677734,0.7214412970836876,0.15000000000005925
Cold,18.0,PAR,0.0185940954834222,0.6252408814903094,0.15000000000005925
Cold,19.0,PAR,0.0212099831551313,0.5773851944060544,0.15000000000005925
Cold,20.0,PAR,0.0170856583863496,0.6534443145235733,0.15000000000005925
Cold,21.0,PAR,0.0140689853578805,0.710695718103179,0.15000000000005925
Cold,22.0,PAR,0.0133195538073778,0.7245755406634595,0.15000000000005925
Cold,23.0,PAR,0.0116377174854278,0.758098665111302,0.15000000000005925
Cold,24.0,PAR,0.0108654331415891,0.773784629861028,0.15000000000005925
Cold,25.0,PAR,0.0094173289835453,0.8034152371685783,0.15000000000005925
Cold,26.0,PAR,0.0081870080903172,0.8287435361872701,0.15000000000005925
Cold,27.0,PAR,0.0039771739393472,0.9161813375019074,0.15000000000005925
Cold,28.0,PAR,0.0044988058507442,0.9052200029217128,0.15000000000005925
Cold,30.0,PAR,0.0007809355156496,0.9834952394797084,0.15000000000005925
Cold,40.0,PAR,0.0083842873573303,0.825989765037018,0.15000000000005925
Cold,50.0,PAR,0.0159614365547895,0.6762983784480934,0.15000000000005925
Cold,60.0,PAR,0.0191817618906497,0.6155411889460183,0.15000000000005925
Cold,75.0,PAR,0.0231125093996524,0.5381669518028502,0.15000000000005925
Cold,90.0,PAR,0.017901973798871,0.6284952186001784,0.15000000000005925
Cold,1.0,VPD,0.0179770551621913,0.6261803108519024,0.15000000000005925
Cold,2.0,VPD,0.0405582264065742,0.2763838769156623,0.15000000000005925
Cold,3.0,VPD,0.0472145713865757,0.2094468499108039,0.15000000000005925
Cold,4.0,VPD,0.0461138524115085,0.2231449896664334,0.15000000000005925
Cold,5.0,VPD,0.0407488644123077,0.2805108649175984,0.15000000000005925
Cold,6.0,VPD,0.0407884046435356,0.2783876984470839,0.15000000000005925
Cold,7.0,VPD,0.0486867651343345,0.1944980782355623,0.15000000000005925
Cold,8.0,VPD,0.0558368079364299,0.1354339940438726,0.15000000000005925
Cold,9.0,VPD,0.0625270828604698,0.0940275311894431,0.15000000000005925
Cold,10.0,VPD,0.0672387778759002,0.0713151717001807,0.15000000000005925
Cold,11.0,VPD,0.0653584599494934,0.078772926148406,0.15000000000005925
